{'session': 'coco_cls', 'data_root': '/dataset/coco/JPEGImages/train2014', 'dataset': 'coco', 'saliency_root': None, 'train_list': 'metadata/coco/train.txt', 'val_list': 'metadata/voc12/val.txt', 'save_root': '/log', 'batch_size': 16, 'iter_size': 1, 'crop_size': 321, 'resize_size': [256, 448], 'network': 'network.resnet38_cls', 'weights': 'pretrained/ilsvrc-cls_rna-a1_cls1000_ep-0001.params', 'max_epoches': 15, 'lr': 0.01, 'num_workers': 8, 'wt_dec': 0.0005, 'loss_type': 'mse', 'eval': None, 'num_sample': 21, 'max_iters': 256500, 'tau': 0.5, 'lam': 0.5, 'num_classes': 80, 'network_type': 'cls', 'log_folder': '/log/coco_cls'}
Session started:  Wed Aug 25 09:00:26 2021
Iter: 9300/256500 Loss:0.0754 Rem:14:15:41 lr: 0.0089
Iter: 9350/256500 Loss:0.0748 Rem:14:15:03 lr: 0.0089
Iter: 9400/256500 Loss:0.0748 Rem:14:14:25 lr: 0.0089
Iter: 9450/256500 Loss:0.0775 Rem:14:13:47 lr: 0.0089
Iter: 9500/256500 Loss:0.0776 Rem:14:13:09 lr: 0.0089
Iter: 9550/256500 Loss:0.0748 Rem:14:12:31 lr: 0.0089
Iter: 9600/256500 Loss:0.0722 Rem:14:11:53 lr: 0.0089
Iter: 9650/256500 Loss:0.0763 Rem:14:11:15 lr: 0.0089
Iter: 9700/256500 Loss:0.0764 Rem:14:10:38 lr: 0.0089
Iter: 9750/256500 Loss:0.0763 Rem:14:10:00 lr: 0.0089
Iter: 9800/256500 Loss:0.0733 Rem:14:09:22 lr: 0.0088
Iter: 9850/256500 Loss:0.0724 Rem:14:08:44 lr: 0.0088
Iter: 9900/256500 Loss:0.0799 Rem:14:08:05 lr: 0.0088
Iter: 9950/256500 Loss:0.0765 Rem:14:07:27 lr: 0.0088
Iter:10000/256500 Loss:0.0745 Rem:14:06:49 lr: 0.0088
Iter:10050/256500 Loss:0.0762 Rem:14:06:11 lr: 0.0088
Iter:10100/256500 Loss:0.0760 Rem:14:05:34 lr: 0.0088
Iter:10150/256500 Loss:0.0784 Rem:14:04:56 lr: 0.0088
Iter:10200/256500 Loss:0.0763 Rem:14:04:18 lr: 0.0088
Iter:10250/256500 Loss:0.0751 Rem:14:03:40 lr: 0.0088
Iter:10300/256500 Loss:0.0745 Rem:14:03:04 lr: 0.0088
Iter:10350/256500 Loss:0.0777 Rem:14:02:25 lr: 0.0088
Iter:10400/256500 Loss:0.0767 Rem:14:01:47 lr: 0.0088
Iter:10450/256500 Loss:0.0735 Rem:14:01:09 lr: 0.0088
Iter:10500/256500 Loss:0.0742 Rem:14:00:31 lr: 0.0088
Iter:10550/256500 Loss:0.0778 Rem:13:59:52 lr: 0.0088
Iter:10600/256500 Loss:0.0729 Rem:13:59:14 lr: 0.0088
Iter:10650/256500 Loss:0.0739 Rem:13:58:36 lr: 0.0087
Iter:10700/256500 Loss:0.0743 Rem:13:57:58 lr: 0.0087
Iter:10750/256500 Loss:0.0743 Rem:13:57:20 lr: 0.0087
Iter:10800/256500 Loss:0.0738 Rem:13:56:42 lr: 0.0087
Iter:10850/256500 Loss:0.0737 Rem:13:56:04 lr: 0.0087
Iter:10900/256500 Loss:0.0708 Rem:13:55:26 lr: 0.0087
Iter:10950/256500 Loss:0.0749 Rem:13:54:47 lr: 0.0087
Iter:11000/256500 Loss:0.0736 Rem:13:54:09 lr: 0.0087
Iter:11050/256500 Loss:0.0705 Rem:13:53:31 lr: 0.0087
Iter:11100/256500 Loss:0.0707 Rem:13:52:53 lr: 0.0087
Iter:11150/256500 Loss:0.0755 Rem:13:52:15 lr: 0.0087
Iter:11200/256500 Loss:0.0715 Rem:13:51:37 lr: 0.0087
Iter:11250/256500 Loss:0.0748 Rem:13:50:58 lr: 0.0087
Iter:11300/256500 Loss:0.0707 Rem:13:50:20 lr: 0.0087
Iter:11350/256500 Loss:0.0767 Rem:13:49:42 lr: 0.0087
Iter:11400/256500 Loss:0.0745 Rem:13:49:04 lr: 0.0087
Iter:11450/256500 Loss:0.0738 Rem:13:48:26 lr: 0.0087
Iter:11500/256500 Loss:0.0762 Rem:13:47:48 lr: 0.0086
Iter:11550/256500 Loss:0.0726 Rem:13:47:10 lr: 0.0086
Iter:11600/256500 Loss:0.0728 Rem:13:46:32 lr: 0.0086
Iter:11650/256500 Loss:0.0750 Rem:13:45:53 lr: 0.0086
Iter:11700/256500 Loss:0.0766 Rem:13:45:15 lr: 0.0086
Iter:11750/256500 Loss:0.0731 Rem:13:44:37 lr: 0.0086
Iter:11800/256500 Loss:0.0768 Rem:13:43:59 lr: 0.0086
Iter:11850/256500 Loss:0.0730 Rem:13:43:21 lr: 0.0086
Iter:11900/256500 Loss:0.0734 Rem:13:42:43 lr: 0.0086
Iter:11950/256500 Loss:0.0737 Rem:13:42:05 lr: 0.0086
Iter:12000/256500 Loss:0.0734 Rem:13:41:27 lr: 0.0086
Iter:12050/256500 Loss:0.0768 Rem:13:40:49 lr: 0.0086
Iter:12100/256500 Loss:0.0728 Rem:13:40:11 lr: 0.0086
Iter:12150/256500 Loss:0.0717 Rem:13:39:32 lr: 0.0086
Iter:12200/256500 Loss:0.0709 Rem:13:38:55 lr: 0.0086
Iter:12250/256500 Loss:0.0761 Rem:13:38:16 lr: 0.0086
Iter:12300/256500 Loss:0.0737 Rem:13:37:38 lr: 0.0085
Iter:12350/256500 Loss:0.0722 Rem:13:37:00 lr: 0.0085
Iter:12400/256500 Loss:0.0749 Rem:13:36:22 lr: 0.0085
Iter:12450/256500 Loss:0.0724 Rem:13:35:44 lr: 0.0085
Iter:12500/256500 Loss:0.0729 Rem:13:35:06 lr: 0.0085
Iter:12550/256500 Loss:0.0733 Rem:13:34:28 lr: 0.0085
Iter:12600/256500 Loss:0.0708 Rem:13:33:50 lr: 0.0085
Iter:12650/256500 Loss:0.0713 Rem:13:33:12 lr: 0.0085
Iter:12700/256500 Loss:0.0721 Rem:13:32:34 lr: 0.0085
Iter:12750/256500 Loss:0.0712 Rem:13:31:56 lr: 0.0085
Iter:12800/256500 Loss:0.0717 Rem:13:31:18 lr: 0.0085
Iter:12850/256500 Loss:0.0751 Rem:13:30:40 lr: 0.0085
Iter:12900/256500 Loss:0.0726 Rem:13:30:02 lr: 0.0085
Iter:12950/256500 Loss:0.0752 Rem:13:29:24 lr: 0.0085
Iter:13000/256500 Loss:0.0724 Rem:13:28:46 lr: 0.0085
Iter:13050/256500 Loss:0.0728 Rem:13:28:08 lr: 0.0085
Iter:13100/256500 Loss:0.0715 Rem:13:27:30 lr: 0.0085
Iter:13150/256500 Loss:0.0722 Rem:13:26:52 lr: 0.0084
Iter:13200/256500 Loss:0.0719 Rem:13:26:14 lr: 0.0084
Iter:13250/256500 Loss:0.0721 Rem:13:25:36 lr: 0.0084
Iter:13300/256500 Loss:0.0690 Rem:13:24:59 lr: 0.0084
Iter:13350/256500 Loss:0.0729 Rem:13:24:21 lr: 0.0084
Iter:13400/256500 Loss:0.0728 Rem:13:23:43 lr: 0.0084
Iter:13450/256500 Loss:0.0716 Rem:13:23:05 lr: 0.0084
Iter:13500/256500 Loss:0.0761 Rem:13:22:27 lr: 0.0084
Iter:13550/256500 Loss:0.0722 Rem:13:21:49 lr: 0.0084
Iter:13600/256500 Loss:0.0730 Rem:13:21:11 lr: 0.0084
Iter:13650/256500 Loss:0.0760 Rem:13:20:33 lr: 0.0084
Iter:13700/256500 Loss:0.0698 Rem:13:19:55 lr: 0.0084
Iter:13750/256500 Loss:0.0734 Rem:13:19:17 lr: 0.0084
Iter:13800/256500 Loss:0.0713 Rem:13:18:39 lr: 0.0084
Iter:13850/256500 Loss:0.0735 Rem:13:18:01 lr: 0.0084
Iter:13900/256500 Loss:0.0758 Rem:13:17:23 lr: 0.0084
Iter:13950/256500 Loss:0.0695 Rem:13:16:45 lr: 0.0084
Iter:14000/256500 Loss:0.0735 Rem:13:16:07 lr: 0.0083
Iter:14050/256500 Loss:0.0701 Rem:13:15:29 lr: 0.0083
Iter:14100/256500 Loss:0.0709 Rem:13:14:52 lr: 0.0083
Iter:14150/256500 Loss:0.0706 Rem:13:14:14 lr: 0.0083
Iter:14200/256500 Loss:0.0703 Rem:13:13:36 lr: 0.0083
Iter:14250/256500 Loss:0.0713 Rem:13:12:58 lr: 0.0083
Iter:14300/256500 Loss:0.0719 Rem:13:12:20 lr: 0.0083
Iter:14350/256500 Loss:0.0741 Rem:13:11:42 lr: 0.0083
Iter:14400/256500 Loss:0.0709 Rem:13:11:05 lr: 0.0083
Iter:14450/256500 Loss:0.0715 Rem:13:10:27 lr: 0.0083
Iter:14500/256500 Loss:0.0698 Rem:13:09:49 lr: 0.0083
Iter:14550/256500 Loss:0.0693 Rem:13:09:12 lr: 0.0083
Iter:14600/256500 Loss:0.0725 Rem:13:08:34 lr: 0.0083
Iter:14650/256500 Loss:0.0689 Rem:13:07:56 lr: 0.0083
Iter:14700/256500 Loss:0.0715 Rem:13:07:18 lr: 0.0083
Iter:14750/256500 Loss:0.0719 Rem:13:06:40 lr: 0.0083
Iter:14800/256500 Loss:0.0692 Rem:13:06:02 lr: 0.0083
Iter:14850/256500 Loss:0.0681 Rem:13:05:24 lr: 0.0082
Iter:14900/256500 Loss:0.0709 Rem:13:04:46 lr: 0.0082
Iter:14950/256500 Loss:0.0729 Rem:13:04:08 lr: 0.0082
Iter:15000/256500 Loss:0.0695 Rem:13:03:30 lr: 0.0082
Iter:15050/256500 Loss:0.0708 Rem:13:02:52 lr: 0.0082
Iter:15100/256500 Loss:0.0682 Rem:13:02:15 lr: 0.0082
Iter:15150/256500 Loss:0.0696 Rem:13:01:37 lr: 0.0082
Iter:15200/256500 Loss:0.0746 Rem:13:00:59 lr: 0.0082
Iter:15250/256500 Loss:0.0712 Rem:13:00:21 lr: 0.0082
Iter:15300/256500 Loss:0.0690 Rem:12:59:43 lr: 0.0082
Iter:15350/256500 Loss:0.0700 Rem:12:59:05 lr: 0.0082
Iter:15400/256500 Loss:0.0711 Rem:12:58:28 lr: 0.0082
Iter:15450/256500 Loss:0.0705 Rem:12:57:50 lr: 0.0082
Iter:15500/256500 Loss:0.0729 Rem:12:57:12 lr: 0.0082
Iter:15550/256500 Loss:0.0706 Rem:12:56:34 lr: 0.0082
Iter:15600/256500 Loss:0.0694 Rem:12:55:56 lr: 0.0082
Iter:15650/256500 Loss:0.0707 Rem:12:55:18 lr: 0.0081
Iter:15700/256500 Loss:0.0678 Rem:12:54:41 lr: 0.0081
Iter:15750/256500 Loss:0.0685 Rem:12:54:03 lr: 0.0081
Iter:15800/256500 Loss:0.0730 Rem:12:53:25 lr: 0.0081
Iter:15850/256500 Loss:0.0707 Rem:12:52:47 lr: 0.0081
Iter:15900/256500 Loss:0.0685 Rem:12:52:09 lr: 0.0081
Iter:15950/256500 Loss:0.0686 Rem:12:51:31 lr: 0.0081
Iter:16000/256500 Loss:0.0661 Rem:12:50:53 lr: 0.0081
